total_words_used,total_paragraphs,average_word_length,average_words_per_paragraphs,most_frequent_words
1188,130,5.813973063973064,9.138461538461538,"[('zhang', 31), ('xuan', 30), ('formation', 21), ('lu', 19), ('chong', 17)]"
1157,106,6.035436473638721,10.915094339622641,"[('teacher', 30), ('zhang', 22), ('xuan', 20), ('would', 15), ('sword', 12)]"
1290,119,5.714728682170542,10.840336134453782,"[('zhang', 31), ('xuan', 31), ('lu', 25), ('chong', 25), ('even', 18)]"
1239,104,5.958837772397095,11.913461538461538,"[('master', 35), ('teacher', 32), ('realm', 31), ('kingdom', 25), ('zhizun', 24)]"
1379,111,5.859318346627991,12.423423423423424,"[('beast', 39), ('zhang', 31), ('xuan', 31), ('realm', 23), ('even', 21)]"
1086,94,5.888581952117864,11.553191489361701,"[('beast', 59), ('savage', 25), ('hall', 24), ('tamer', 19), ('beasts', 18)]"
1295,124,5.787644787644788,10.443548387096774,"[('beasts', 33), ('beast', 33), ('ten', 25), ('cage', 24), ('realm', 22)]"
1046,103,5.958891013384322,10.155339805825243,"[('beast', 31), ('whirlwind', 20), ('wolves', 19), ('one', 18), ('tamer', 13)]"
1232,110,5.994318181818182,11.2,"[('beast', 28), ('tiger', 26), ('head', 25), ('beasts', 23), ('zhang', 14)]"
1224,109,5.927287581699346,11.229357798165138,"[('beast', 29), ('meridians', 22), ('head', 21), ('one', 21), ('seven', 20)]"
1339,111,5.784914115011202,12.063063063063064,"[('zhang', 31), ('xuan', 28), ('beast', 26), ('hall', 18), ('beasts', 17)]"
1293,112,5.695282289249807,11.544642857142858,"[('beast', 38), ('hall', 28), ('beasts', 20), ('master', 20), ('zhang', 19)]"
1325,108,5.748679245283019,12.268518518518519,"[('beast', 62), ('hall', 36), ('zhang', 26), ('spirit', 24), ('xuan', 23)]"
823,76,5.985419198055893,10.828947368421053,"[('beast', 36), ('zhang', 13), ('xuan', 13), ('hall', 13), ('would', 13)]"
2088,177,5.939176245210728,11.796610169491526,"[('beast', 87), ('zhang', 48), ('xuan', 40), ('language', 38), ('hall', 33)]"
1215,98,5.967078189300412,12.39795918367347,"[('beast', 53), ('savage', 22), ('hall', 19), ('seven', 18), ('colored', 18)]"
1185,133,5.989873417721519,8.909774436090226,"[('beast', 58), ('nightmare', 26), ('zhang', 17), ('would', 16), ('hall', 16)]"
1231,114,5.896831844029244,10.798245614035087,"[('beast', 56), ('hall', 28), ('zhang', 25), ('master', 20), ('party', 20)]"
1288,118,5.801242236024844,10.915254237288135,"[('zhang', 43), ('hall', 37), ('xuan', 37), ('beast', 36), ('master', 28)]"
1343,119,5.783320923306031,11.285714285714286,"[('zhang', 26), ('hall', 26), ('beast', 26), ('poison', 25), ('xuan', 24)]"
1994,198,5.587261785356068,10.070707070707071,"[('gu', 40), ('mu', 39), ('teacher', 39), ('master', 38), ('uncle', 25)]"
2341,191,5.9013242204186245,12.256544502617801,"[('zhang', 65), ('xuan', 60), ('master', 45), ('beast', 40), ('teacher', 26)]"
1267,102,5.916337805840568,12.42156862745098,"[('realm', 25), ('zhizun', 17), ('would', 16), ('pavilion', 16), ('pinnacle', 13)]"
1249,108,5.88630904723779,11.564814814814815,"[('master', 53), ('teacher', 26), ('young', 25), ('mu', 21), ('party', 21)]"
1350,106,5.865185185185185,12.735849056603774,"[('master', 35), ('teacher', 29), ('bai', 26), ('even', 25), ('party', 25)]"
1228,110,5.969869706840391,11.163636363636364,"[('luo', 30), ('qianhong', 27), ('even', 20), ('party', 19), ('master', 17)]"
1216,115,6.078947368421052,10.57391304347826,"[('master', 31), ('would', 28), ('pavilion', 25), ('teacher', 19), ('even', 15)]"
2137,210,6.019185774450164,10.176190476190476,"[('teacher', 35), ('zhang', 26), ('master', 25), ('mu', 23), ('ding', 23)]"
1174,105,6.254684838160136,11.18095238095238,"[('formation', 44), ('kingdom', 21), ('even', 20), ('master', 18), ('alliance', 15)]"
988,105,5.855263157894737,9.40952380952381,"[('formation', 17), ('master', 16), ('mu', 15), ('zhang', 13), ('ding', 13)]"
2464,220,5.864042207792208,11.2,"[('zhang', 54), ('xuan', 48), ('one', 42), ('even', 40), ('ding', 30)]"
1307,123,6.043611323641928,10.626016260162602,"[('zhang', 26), ('ding', 25), ('xuan', 24), ('hong', 23), ('even', 22)]"
1327,126,6.1891484551620195,10.531746031746032,"[('realm', 27), ('zhizun', 21), ('one', 21), ('cultivation', 20), ('would', 18)]"
1233,115,5.922141119221411,10.721739130434782,"[('sword', 43), ('ding', 38), ('zhang', 27), ('xuan', 23), ('intent', 23)]"
1613,156,5.941103533787973,10.33974358974359,"[('zhang', 37), ('xuan', 32), ('party', 26), ('sword', 24), ('kingdom', 24)]"
1234,121,6.075364667747164,10.198347107438016,"[('master', 29), ('teacher', 21), ('zhang', 20), ('mo', 19), ('realm', 19)]"
841,71,5.834720570749108,11.845070422535212,"[('mo', 30), ('tianxue', 21), ('kingdom', 21), ('zhang', 19), ('shi', 18)]"
1258,103,6.046899841017488,12.21359223300971,"[('master', 56), ('pavilion', 43), ('teacher', 39), ('kingdom', 27), ('shi', 18)]"
1329,78,6.08803611738149,17.03846153846154,"[('realm', 23), ('city', 22), ('master', 22), ('zhang', 20), ('xuan', 20)]"
2071,173,5.973925639787542,11.971098265895954,"[('one', 35), ('appraiser', 34), ('zhang', 33), ('xuan', 33), ('even', 33)]"
1219,111,5.911402789171452,10.981981981981981,"[('zhang', 29), ('xuan', 28), ('vendor', 21), ('party', 18), ('fifty', 13)]"
865,64,6.017341040462428,13.515625,"[('zhang', 15), ('xuan', 15), ('even', 14), ('treasures', 14), ('one', 12)]"
1303,117,5.755180353031466,11.136752136752136,"[('spirit', 37), ('zhang', 31), ('xuan', 31), ('grass', 24), ('even', 22)]"
1225,89,5.804897959183673,13.764044943820224,"[('one', 25), ('verdant', 23), ('xuan', 21), ('zhang', 20), ('bamboo', 20)]"
1216,107,5.940789473684211,11.36448598130841,"[('verdant', 27), ('one', 23), ('bamboo', 22), ('poison', 22), ('zhang', 20)]"
1278,102,5.998435054773083,12.529411764705882,"[('teacher', 23), ('would', 20), ('withered', 16), ('zhang', 15), ('spirit', 14)]"
1203,91,5.943474646716542,13.219780219780219,"[('one', 29), ('even', 22), ('spirit', 21), ('zhang', 20), ('appraiser', 20)]"
1304,105,5.846625766871166,12.41904761904762,"[('sai', 28), ('elder', 25), ('xiaoyu', 21), ('chen', 20), ('flowing', 19)]"
1171,105,5.895815542271563,11.152380952380952,"[('master', 20), ('one', 16), ('stream', 16), ('even', 14), ('flowing', 14)]"
1151,98,6.218940052128584,11.744897959183673,"[('spirit', 29), ('even', 16), ('would', 16), ('equipment', 16), ('one', 15)]"
1198,112,6.108514190317195,10.696428571428571,"[('elder', 23), ('master', 21), ('one', 20), ('would', 17), ('hall', 17)]"
1270,103,5.967716535433071,12.330097087378642,"[('hall', 29), ('zhang', 28), ('xuan', 24), ('spirit', 23), ('flowing', 20)]"
1229,109,5.909682668836452,11.275229357798166,"[('zhang', 23), ('elder', 20), ('hall', 20), ('xuan', 19), ('chen', 18)]"
1298,83,5.927580893682588,15.63855421686747,"[('spirit', 31), ('hall', 22), ('metal', 22), ('one', 22), ('master', 21)]"
1307,96,5.869166029074216,13.614583333333334,"[('painting', 40), ('zhang', 27), ('hall', 22), ('even', 21), ('xuan', 20)]"
1186,110,5.857504215851602,10.781818181818181,"[('painting', 39), ('hall', 21), ('birds', 21), ('could', 19), ('master', 17)]"
1217,97,5.916187345932621,12.54639175257732,"[('one', 27), ('painting', 22), ('spirit', 17), ('master', 15), ('even', 15)]"
1244,116,5.668810289389068,10.724137931034482,"[('tutelage', 25), ('master', 25), ('jade', 24), ('spirit', 22), ('stones', 21)]"
1199,116,5.957464553794829,10.336206896551724,"[('one', 31), ('even', 15), ('would', 14), ('soulless', 13), ('metal', 13)]"
1326,113,5.799396681749623,11.734513274336283,"[('one', 24), ('even', 23), ('master', 20), ('would', 20), ('man', 17)]"
1942,179,5.660144181256436,10.849162011173185,"[('man', 37), ('old', 29), ('party', 24), ('zhang', 23), ('metal', 23)]"
1265,115,5.765217391304348,11.0,"[('man', 33), ('old', 31), ('soul', 28), ('zhang', 27), ('xuan', 24)]"
1246,109,5.843499197431782,11.431192660550458,"[('man', 28), ('soul', 27), ('would', 24), ('old', 21), ('zhang', 16)]"
1237,108,5.852061438965238,11.453703703703704,"[('soul', 43), ('even', 22), ('sun', 19), ('qiang', 19), ('cultivation', 17)]"
1350,96,5.928148148148148,14.0625,"[('soul', 36), ('zhang', 30), ('xuan', 21), ('oracle', 17), ('hall', 17)]"
1337,107,6.207180254300673,12.495327102803738,"[('zhang', 30), ('xuan', 29), ('one', 25), ('could', 21), ('flaws', 20)]"
1348,109,5.938427299703264,12.36697247706422,"[('zhang', 33), ('master', 30), ('xuan', 29), ('one', 22), ('would', 21)]"
1250,99,6.1032,12.626262626262626,"[('zhang', 29), ('master', 29), ('song', 24), ('chao', 23), ('xuan', 22)]"
1375,117,6.092363636363636,11.752136752136753,"[('zhang', 34), ('xuan', 29), ('master', 28), ('spirit', 27), ('formation', 24)]"
1298,96,5.969183359013868,13.520833333333334,"[('formation', 66), ('guild', 27), ('zhang', 24), ('master', 23), ('one', 23)]"
1216,110,6.1480263157894735,11.054545454545455,"[('formation', 64), ('master', 18), ('zhang', 17), ('one', 16), ('guild', 15)]"
1306,90,6.2947932618683,14.511111111111111,"[('formation', 88), ('master', 32), ('one', 30), ('guild', 27), ('formations', 21)]"
1243,100,6.251810136765889,12.43,"[('formation', 65), ('one', 26), ('senior', 24), ('formations', 21), ('two', 16)]"
1114,100,6.200179533213644,11.14,"[('formation', 46), ('one', 23), ('even', 18), ('formations', 16), ('senior', 16)]"
2301,199,6.104737070838766,11.56281407035176,"[('formation', 94), ('formations', 42), ('even', 33), ('would', 31), ('grade', 29)]"
1301,102,6.1314373558800925,12.754901960784315,"[('formation', 85), ('guild', 26), ('4', 23), ('one', 22), ('leader', 19)]"
1322,110,5.976550680786687,12.018181818181818,"[('formation', 55), ('zhang', 27), ('xuan', 26), ('sword', 24), ('guild', 24)]"
1291,115,5.886134779240899,11.226086956521739,"[('sword', 58), ('formation', 33), ('even', 27), ('zhang', 20), ('plate', 20)]"
1299,120,6.089299461123941,10.825,"[('formation', 75), ('plate', 44), ('guild', 19), ('zhang', 19), ('even', 19)]"
1263,102,6.166270783847981,12.382352941176471,"[('formation', 37), ('guild', 25), ('master', 23), ('plate', 21), ('zheng', 21)]"
1391,117,6.205607476635514,11.88888888888889,"[('zhang', 28), ('xuan', 26), ('spirit', 26), ('would', 26), ('one', 24)]"
1271,101,5.81904012588513,12.584158415841584,"[('zhang', 23), ('xuan', 21), ('soul', 21), ('beast', 19), ('spirit', 15)]"
821,76,5.956151035322777,10.802631578947368,"[('tomb', 15), ('zhang', 13), ('footprints', 13), ('xuan', 12), ('soul', 12)]"
1324,100,5.582326283987915,13.24,"[('hall', 67), ('master', 52), ('beast', 41), ('sai', 26), ('han', 19)]"
1315,89,6.066920152091255,14.775280898876405,"[('spirit', 44), ('beast', 43), ('hall', 25), ('master', 22), ('stones', 17)]"
1270,104,5.964566929133858,12.211538461538462,"[('beast', 49), ('master', 32), ('hall', 27), ('formation', 25), ('party', 23)]"
1201,97,5.9483763530391345,12.381443298969073,"[('beast', 43), ('master', 24), ('hall', 23), ('spirit', 22), ('deerhorde', 19)]"
1299,114,5.861431870669746,11.394736842105264,"[('soul', 36), ('beast', 29), ('hall', 20), ('master', 18), ('even', 18)]"
1281,93,6.035128805620609,13.774193548387096,"[('beast', 35), ('hall', 31), ('master', 30), ('formation', 30), ('demon', 23)]"
1263,100,5.705463182897862,12.63,"[('master', 47), ('beast', 36), ('hall', 32), ('demon', 22), ('cinque', 22)]"
1338,119,5.924514200298954,11.243697478991596,"[('master', 35), ('hall', 31), ('han', 19), ('zhang', 18), ('beast', 17)]"
1309,104,5.980901451489687,12.586538461538462,"[('beast', 25), ('zhang', 25), ('demon', 23), ('cinque', 23), ('one', 19)]"
1226,98,6.17699836867863,12.510204081632653,"[('traps', 25), ('even', 21), ('one', 19), ('luo', 18), ('zhu', 18)]"
1200,120,5.956666666666667,10.0,"[('zhang', 36), ('xuan', 28), ('traps', 19), ('luo', 18), ('zhu', 18)]"
1200,108,6.154166666666667,11.11111111111111,"[('master', 36), ('teacher', 32), ('zhang', 17), ('one', 17), ('even', 17)]"
1160,106,5.933620689655172,10.943396226415095,"[('soul', 26), ('zhang', 18), ('one', 18), ('xuan', 16), ('mirage', 15)]"
1171,109,5.923142613151152,10.743119266055047,"[('soul', 35), ('would', 34), ('one', 27), ('zhang', 19), ('xuan', 19)]"
1256,115,6.120222929936306,10.921739130434782,"[('soul', 78), ('one', 33), ('cultivation', 33), ('body', 27), ('zhang', 23)]"
1322,87,6.071104387291982,15.195402298850574,"[('one', 73), ('soul', 65), ('body', 30), ('would', 24), ('even', 20)]"
1248,118,5.891826923076923,10.576271186440678,"[('zhang', 29), ('xuan', 22), ('party', 21), ('soul', 17), ('even', 17)]"
1225,116,5.922448979591837,10.560344827586206,"[('lotus', 40), ('zhang', 25), ('xuan', 19), ('soul', 19), ('body', 17)]"
1079,79,5.753475440222428,13.658227848101266,"[('soul', 33), ('lotus', 21), ('tomb', 21), ('would', 20), ('even', 15)]"
1156,109,5.8477508650519034,10.605504587155963,"[('zhang', 28), ('xuan', 20), ('even', 18), ('could', 18), ('party', 17)]"
1210,103,5.828925619834711,11.74757281553398,"[('soul', 55), ('zhang', 25), ('xuan', 24), ('body', 19), ('mo', 17)]"
1197,112,5.9908103592314115,10.6875,"[('soul', 35), ('lotus', 30), ('zhang', 27), ('xuan', 25), ('mo', 14)]"
1328,97,5.929969879518072,13.690721649484535,"[('zhang', 34), ('soul', 31), ('zhao', 28), ('alliance', 25), ('xuan', 24)]"
1289,90,6.020170674941816,14.322222222222223,"[('head', 35), ('alliance', 33), ('zhang', 31), ('zhao', 23), ('xuan', 23)]"
1218,94,5.767651888341543,12.957446808510639,"[('herbs', 33), ('garden', 30), ('herb', 25), ('zhang', 22), ('medicinal', 19)]"
1290,103,6.05968992248062,12.524271844660195,"[('even', 20), ('maid', 18), ('zhang', 17), ('garden', 15), ('party', 14)]"
1160,89,5.894827586206897,13.03370786516854,"[('would', 25), ('herb', 25), ('herbs', 17), ('party', 16), ('medicinal', 16)]"
1437,118,5.743910925539318,12.177966101694915,"[('song', 40), ('zhang', 32), ('shi', 25), ('xuan', 23), ('party', 23)]"
1261,107,5.770816812053925,11.785046728971963,"[('garden', 31), ('xue', 25), ('vine', 24), ('owner', 22), ('even', 21)]"
1202,106,5.919301164725457,11.339622641509434,"[('elder', 29), ('liu', 24), ('garden', 23), ('vine', 23), ('owner', 19)]"
1311,118,5.777269260106789,11.110169491525424,"[('spirit', 42), ('garden', 38), ('owner', 35), ('xue', 28), ('vein', 18)]"
1271,102,5.855232100708104,12.46078431372549,"[('spirit', 46), ('would', 19), ('one', 18), ('vine', 17), ('garden', 17)]"
1294,104,5.765069551777434,12.442307692307692,"[('zhang', 41), ('xuan', 24), ('spirit', 23), ('garden', 21), ('shi', 21)]"
1354,93,5.857459379615952,14.559139784946236,"[('master', 50), ('shi', 48), ('teacher', 44), ('zhang', 41), ('xuan', 33)]"
1292,92,5.863003095975232,14.043478260869565,"[('master', 69), ('teacher', 41), ('pavilion', 21), ('one', 21), ('shi', 20)]"
1373,92,6.016751638747269,14.923913043478262,"[('master', 43), ('shi', 32), ('cultivation', 27), ('zhang', 24), ('pavilion', 22)]"
1594,93,6.092220828105395,17.13978494623656,"[('zhenqi', 38), ('sword', 38), ('qi', 38), ('cultivator', 36), ('one', 35)]"
1280,99,6.040625,12.929292929292929,"[('master', 69), ('teacher', 42), ('pavilion', 36), ('shi', 33), ('kang', 20)]"
1314,100,5.860730593607306,13.14,"[('master', 51), ('zhang', 33), ('xuan', 30), ('teacher', 23), ('teachers', 20)]"
1181,94,5.938187976291278,12.563829787234043,"[('one', 33), ('master', 25), ('first', 21), ('demonic', 19), ('zhang', 16)]"
1242,130,5.881642512077295,9.553846153846154,"[('ruohuan', 20), ('gongzi', 19), ('feng', 19), ('demonic', 18), ('tune', 16)]"
1218,117,5.828407224958949,10.41025641025641,"[('formation', 30), ('plate', 27), ('zhang', 23), ('elder', 20), ('xuan', 20)]"
1244,105,5.864951768488746,11.847619047619048,"[('elder', 38), ('wu', 25), ('one', 23), ('master', 22), ('demonic', 16)]"
3480,316,5.957183908045977,11.012658227848101,"[('even', 54), ('master', 52), ('elder', 50), ('ruohuan', 48), ('formation', 40)]"
1240,118,5.960483870967742,10.508474576271187,"[('elder', 30), ('bai', 29), ('even', 18), ('one', 16), ('party', 15)]"
1296,100,6.382716049382716,12.96,"[('painting', 36), ('spiritual', 33), ('master', 25), ('energy', 17), ('would', 17)]"
1270,98,6.3196850393700785,12.959183673469388,"[('spiritual', 40), ('even', 24), ('painting', 23), ('elder', 23), ('beings', 23)]"
1256,107,6.035031847133758,11.738317757009346,"[('painting', 36), ('birds', 21), ('elder', 20), ('yun', 17), ('test', 17)]"
1173,101,6.223358908780904,11.613861386138614,"[('battle', 26), ('elder', 25), ('technique', 24), ('master', 22), ('hong', 22)]"
1211,90,5.905862923203964,13.455555555555556,"[('sword', 31), ('would', 28), ('art', 23), ('party', 21), ('flaws', 18)]"
1227,101,5.80440097799511,12.148514851485148,"[('elder', 35), ('hong', 28), ('zhang', 22), ('shi', 21), ('master', 18)]"
1352,105,5.808431952662722,12.876190476190477,"[('master', 60), ('zhang', 42), ('star', 37), ('shi', 33), ('4', 26)]"
1323,88,5.941798941798941,15.034090909090908,"[('master', 51), ('teacher', 28), ('pavilion', 28), ('zhang', 23), ('yang', 21)]"
1325,102,5.895094339622641,12.990196078431373,"[('metal', 30), ('elder', 27), ('coffin', 22), ('spirit', 21), ('hu', 18)]"
1378,110,5.961538461538462,12.527272727272727,"[('zhang', 35), ('master', 34), ('xuan', 31), ('pavilion', 24), ('soul', 17)]"
1439,84,6.1619179986101456,17.13095238095238,"[('zhang', 24), ('xuan', 24), ('master', 23), ('even', 20), ('pavilion', 19)]"
1288,101,5.861024844720497,12.752475247524753,"[('master', 30), ('court', 29), ('pavilion', 25), ('one', 24), ('kang', 24)]"
1322,112,5.792738275340393,11.803571428571429,"[('court', 28), ('party', 28), ('chief', 27), ('wu', 26), ('zhang', 23)]"
2737,234,5.824990865911582,11.696581196581196,"[('zhang', 63), ('xuan', 48), ('even', 37), ('court', 37), ('chief', 35)]"
1856,153,5.740301724137931,12.130718954248366,"[('zhang', 54), ('xuan', 43), ('soul', 32), ('would', 29), ('cultivation', 29)]"
1211,92,5.70355078447564,13.16304347826087,"[('zhang', 24), ('court', 24), ('lake', 24), ('yin', 23), ('yang', 23)]"
1268,90,5.9842271293375395,14.088888888888889,"[('cultivation', 27), ('court', 24), ('yin', 23), ('yang', 23), ('zhang', 22)]"
1324,104,5.926737160120846,12.73076923076923,"[('zhang', 26), ('xuan', 22), ('party', 21), ('ruohuan', 20), ('master', 17)]"
1288,103,5.986801242236025,12.504854368932039,"[('court', 36), ('zhang', 33), ('xuan', 33), ('glacier', 25), ('plain', 24)]"
1260,113,5.973015873015873,11.150442477876107,"[('teacher', 35), ('master', 28), ('zhang', 22), ('xuan', 20), ('would', 17)]"
1273,107,5.815396700706992,11.897196261682243,"[('sect', 35), ('luo', 31), ('xuan', 27), ('teacher', 23), ('letter', 22)]"
1313,96,5.880426504188881,13.677083333333334,"[('would', 23), ('spirit', 22), ('sect', 21), ('master', 19), ('one', 18)]"
1202,101,5.910981697171381,11.900990099009901,"[('master', 37), ('teacher', 26), ('handwritten', 20), ('letter', 20), ('shi', 19)]"
1294,114,5.856259659969088,11.350877192982455,"[('master', 35), ('teacher', 23), ('sect', 23), ('zhang', 19), ('sun', 18)]"
1307,122,5.825554705432288,10.71311475409836,"[('zhang', 35), ('master', 30), ('xuan', 26), ('would', 19), ('shi', 18)]"
2118,171,5.759206798866855,12.385964912280702,"[('master', 58), ('teacher', 39), ('zhang', 36), ('xuan', 35), ('star', 29)]"
1245,106,5.956626506024096,11.745283018867925,"[('master', 43), ('shi', 22), ('pavilion', 22), ('zhang', 21), ('teacher', 19)]"
2337,185,5.928540864356012,12.632432432432433,"[('master', 76), ('teacher', 58), ('star', 35), ('would', 30), ('even', 30)]"
1317,104,5.754745634016705,12.663461538461538,"[('shi', 37), ('sect', 25), ('yang', 23), ('teacher', 23), ('spirit', 23)]"
2084,164,5.690019193857966,12.707317073170731,"[('shi', 53), ('yang', 44), ('zhang', 37), ('would', 31), ('xuan', 29)]"
1279,113,5.831118060985145,11.31858407079646,"[('zhang', 32), ('xuan', 29), ('soul', 25), ('body', 23), ('clone', 21)]"
1340,96,5.738059701492538,13.958333333333334,"[('zhang', 34), ('master', 31), ('shi', 21), ('sun', 19), ('metal', 19)]"
1304,114,5.69861963190184,11.43859649122807,"[('master', 47), ('teacher', 31), ('shi', 28), ('yang', 26), ('star', 24)]"
1289,90,5.9464701318851825,14.322222222222223,"[('mo', 28), ('shi', 26), ('yang', 24), ('master', 23), ('gaoyuan', 23)]"
1295,112,5.758301158301158,11.5625,"[('shi', 36), ('yang', 26), ('mo', 25), ('zhang', 25), ('master', 22)]"
1265,104,6.0395256916996045,12.163461538461538,"[('soul', 41), ('zhang', 40), ('xuan', 40), ('lu', 23), ('chong', 23)]"
1419,90,6.062720225510923,15.766666666666667,"[('master', 51), ('zhang', 30), ('xuan', 28), ('would', 28), ('teacher', 28)]"
1279,106,6.311962470680219,12.066037735849056,"[('master', 37), ('one', 27), ('tournament', 22), ('teacher', 22), ('zhang', 21)]"
1225,103,5.8244897959183675,11.893203883495145,"[('shi', 27), ('zhang', 25), ('ghost', 15), ('one', 15), ('domain', 14)]"
1336,114,5.956586826347305,11.719298245614034,"[('zhang', 38), ('xuan', 35), ('pedestal', 21), ('stone', 19), ('illusory', 18)]"
1282,109,6.071762870514821,11.761467889908257,"[('master', 23), ('otherworldly', 22), ('shi', 19), ('would', 17), ('even', 16)]"
1215,102,5.94238683127572,11.911764705882353,"[('otherworldly', 26), ('even', 26), ('shi', 25), ('demon', 22), ('master', 22)]"
1215,97,6.110288065843622,12.525773195876289,"[('otherworldly', 42), ('demon', 37), ('even', 21), ('zhang', 18), ('xuan', 15)]"
1248,104,5.989583333333333,12.0,"[('zhang', 26), ('shi', 25), ('test', 23), ('books', 19), ('master', 19)]"
1157,108,5.8634399308556615,10.712962962962964,"[('books', 43), ('zhang', 27), ('shi', 27), ('xuan', 16), ('book', 15)]"
1162,109,5.796041308089501,10.660550458715596,"[('book', 31), ('shi', 27), ('one', 26), ('zhang', 25), ('river', 24)]"
1173,112,5.950554134697358,10.473214285714286,"[('shi', 34), ('zhang', 25), ('books', 25), ('book', 21), ('could', 18)]"
1326,104,6.001508295625943,12.75,"[('one', 44), ('shi', 25), ('saint', 21), ('hong', 17), ('even', 17)]"
1224,118,5.800653594771242,10.372881355932204,"[('zhang', 34), ('shi', 28), ('xuan', 22), ('stone', 19), ('would', 15)]"
1216,108,5.944078947368421,11.25925925925926,"[('zhang', 30), ('shi', 29), ('puppet', 21), ('would', 18), ('round', 15)]"
1241,106,6.022562449637389,11.70754716981132,"[('zhang', 23), ('duel', 20), ('xuan', 17), ('young', 14), ('man', 14)]"
1354,115,5.949778434268833,11.773913043478261,"[('shi', 39), ('zhang', 26), ('duel', 20), ('master', 18), ('would', 17)]"
1367,103,6.059253840526701,13.271844660194175,"[('zhang', 35), ('ruohuan', 28), ('gongzi', 27), ('xuan', 23), ('would', 22)]"
1232,122,5.8060064935064934,10.098360655737705,"[('qin', 30), ('would', 28), ('lei', 25), ('ruohuan', 25), ('gongzi', 24)]"
1236,108,5.999190938511327,11.444444444444445,"[('ruohuan', 28), ('gongzi', 28), ('party', 18), ('qin', 17), ('lei', 17)]"
1299,106,5.958429561200924,12.254716981132075,"[('would', 28), ('zhang', 27), ('qin', 22), ('shi', 21), ('lei', 18)]"
1250,117,5.8736,10.683760683760683,"[('beast', 60), ('zhang', 25), ('wei', 25), ('changqing', 24), ('spirit', 23)]"
1233,122,5.759124087591241,10.10655737704918,"[('beast', 64), ('spirit', 40), ('zhang', 28), ('would', 23), ('even', 21)]"
1219,114,5.7842493847415914,10.692982456140351,"[('zhang', 29), ('shi', 29), ('beast', 21), ('would', 17), ('wei', 16)]"
1279,124,5.850664581704456,10.314516129032258,"[('sword', 66), ('zhang', 44), ('shi', 44), ('liao', 24), ('one', 20)]"
1188,106,6.133838383838384,11.20754716981132,"[('zhang', 27), ('shi', 26), ('xuan', 17), ('huang', 16), ('lecture', 14)]"
1286,121,5.965785381026438,10.62809917355372,"[('shi', 55), ('zhang', 45), ('realm', 18), ('one', 17), ('would', 16)]"
1345,107,5.993308550185874,12.570093457943925,"[('shi', 43), ('zhang', 38), ('bi', 18), ('cultivation', 18), ('would', 17)]"
1292,102,5.969040247678018,12.666666666666666,"[('shi', 36), ('zhang', 30), ('would', 22), ('realm', 20), ('bi', 14)]"
1269,111,6.00709219858156,11.432432432432432,"[('zhang', 41), ('xuan', 31), ('master', 30), ('shi', 24), ('soul', 20)]"
1276,110,6.0423197492163006,11.6,"[('would', 24), ('zhang', 23), ('master', 23), ('lecture', 21), ('one', 17)]"
1228,102,5.877035830618892,12.03921568627451,"[('luo', 35), ('sect', 26), ('shi', 26), ('lecture', 25), ('xuan', 22)]"
1418,96,5.915373765867419,14.770833333333334,"[('zhang', 28), ('cultivation', 24), ('one', 24), ('shi', 23), ('realm', 23)]"
1292,112,5.760061919504644,11.535714285714286,"[('hong', 22), ('shi', 22), ('spirit', 21), ('empire', 21), ('beasts', 17)]"
1246,100,5.744783306581059,12.46,"[('shi', 28), ('hong', 22), ('feng', 18), ('master', 17), ('slots', 17)]"
1303,122,5.587106676899463,10.680327868852459,"[('shi', 48), ('feng', 36), ('hong', 34), ('master', 24), ('man', 22)]"
1217,96,5.631059983566146,12.677083333333334,"[('shi', 28), ('master', 23), ('even', 22), ('luo', 21), ('hong', 20)]"
1316,102,5.944528875379939,12.901960784313726,"[('zhang', 30), ('xuan', 30), ('one', 30), ('would', 22), ('spirit', 16)]"
1303,95,5.956254796623178,13.715789473684211,"[('zhang', 21), ('xuan', 21), ('one', 19), ('even', 15), ('could', 14)]"
1251,102,5.884892086330935,12.264705882352942,"[('stone', 31), ('young', 31), ('would', 23), ('pillars', 19), ('man', 19)]"
1242,118,5.818035426731079,10.525423728813559,"[('young', 41), ('stone', 35), ('master', 23), ('pillars', 21), ('decipher', 21)]"
1212,116,5.797029702970297,10.448275862068966,"[('young', 31), ('would', 29), ('even', 22), ('pillars', 17), ('could', 16)]"
1199,113,5.75396163469558,10.610619469026549,"[('young', 41), ('would', 24), ('sixth', 22), ('master', 21), ('mistress', 19)]"
1988,155,6.052816901408451,12.825806451612904,"[('apothecary', 50), ('pill', 37), ('star', 35), ('one', 33), ('5', 33)]"
1208,96,6.068708609271523,12.583333333333334,"[('pill', 35), ('apothecary', 32), ('forging', 28), ('cauldron', 23), ('luo', 20)]"
1274,96,6.175039246467818,13.270833333333334,"[('pill', 35), ('apothecary', 24), ('forging', 21), ('medicinal', 20), ('one', 18)]"
1152,101,6.293402777777778,11.405940594059405,"[('would', 23), ('cauldron', 23), ('guild', 20), ('leader', 20), ('apothecary', 18)]"
1243,110,6.039420756234915,11.3,"[('apothecary', 28), ('would', 22), ('zhang', 20), ('young', 20), ('xuan', 18)]"
1245,106,5.767068273092369,11.745283018867925,"[('shi', 36), ('hong', 27), ('zhang', 20), ('teacher', 20), ('xuan', 18)]"
1318,103,5.825493171471927,12.79611650485437,"[('shi', 36), ('hong', 23), ('teacher', 20), ('zhang', 20), ('master', 19)]"
